,country,duration_seconds,english_cname,file_id,file_name,file_url,genus,latitude,license,location,longitude,recordist,recordist_url,sonogram_url,species,type,remarks,full_name
40,United States,10,Acorn Woodpecker,217719,XC217719.mp3,https://www.xeno-canto.org/217719/download,Melanerpes,32.6809,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Hollenbeck Canyon Trail, Jamul, San Diego County, California, United States",-116.8189,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC217719-med.png,formicivorus,call,"XC217719 © Paul Marvin // Hollenbeck Canyon Trail, Jamul, San Diego County, California (32.6809, -116.8189), United States // 240m // 09:36h, 2012-03-21 // call //  /  / bird-seen:yes /  / playback-used:no // also:  House Wren, Audubon's Warbler",Acorn Woodpecker (Melanerpes formicivorus)
41,United States,11,Acorn Woodpecker,191753,XC191753.mp3,https://www.xeno-canto.org/191753/download,Melanerpes,35.0913,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Hualapai Mountains, Mohave County, Arizona, United States",-113.8886,Bobby Wilcox,https://www.xeno-canto.org/contributor/YHKQPPJDVP,https://www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC191753-med.png,formicivorus,call,"XC191753 © Bobby Wilcox // Hualapai Mountains, Mohave County, Arizona (35.0913, -113.8886), United States // 2200m // 16:00h, 2014-06-02 // call // Two birds in a tree about 20m from me.  /  / bird-seen:yes /  / playback-used:no",Acorn Woodpecker (Melanerpes formicivorus)
42,United States,11,Acorn Woodpecker,356757,XC356757.mp3,https://www.xeno-canto.org/356757/download,Melanerpes,32.8626,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Mount Laguna, Noble Canyon trail, San Diego County, California, United States",-116.4618,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC356757-med.png,formicivorus,call,"XC356757 © Paul Marvin // Mount Laguna, Noble Canyon trail, San Diego County, California (32.8626, -116.4618), United States // 1700m // 09:19h, 2017-02-08 // call //  /  / bird-seen:no /  / playback-used:no // also:  Pygmy Nuthatch",Acorn Woodpecker (Melanerpes formicivorus)
43,United States,11,Acorn Woodpecker,451200,XC451200.mp3,https://www.xeno-canto.org/451200/download,Melanerpes,32.8814,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Big Laguna Lake, Cleveland National Forest (near  Mount Laguna), San Diego County, California, United States",-116.4632,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC451200-med.png,formicivorus,call,"XC451200 Â© Paul Marvin // Big Laguna Lake, Cleveland National Forest (near  Mount Laguna), San Diego County, California (32.8814, -116.4632), United States // 1600m // 09:11h, 2018-11-07 // call //  /  / bird-seen:yes /  / playback-used:no // also:  Pygmy Nuthatch, Northern Raven",Acorn Woodpecker (Melanerpes formicivorus)
44,United States,12,Acorn Woodpecker,451182,XC451182.mp3,https://www.xeno-canto.org/451182/download,Melanerpes,32.8814,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Big Laguna Lake, Cleveland National Forest (near  Mount Laguna), San Diego County, California, United States",-116.4632,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC451182-med.png,formicivorus,call,"XC451182 Â© Paul Marvin // Big Laguna Lake, Cleveland National Forest (near  Mount Laguna), San Diego County, California (32.8814, -116.4632), United States // 1600m // 09:36h, 2018-11-07 // call //  /  / bird-seen:yes /  / playback-used:no",Acorn Woodpecker (Melanerpes formicivorus)
45,United States,12,Acorn Woodpecker,332645,XC332645.mp3,https://www.xeno-canto.org/332645/download,Melanerpes,36.4836,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Pinnacles National Park, San Benito, California, United States",-121.1659,Aidan Place,https://www.xeno-canto.org/contributor/EPXMBJVSYK,https://www.xeno-canto.org/sounds/uploaded/EPXMBJVSYK/ffts/XC332645-med.png,formicivorus,call,"XC332645 © Aidan Place // Pinnacles National Park, San Benito, California (36.4836, -121.1659), United States // 320m // 09:00h, 2016-08-13 // call //  /  / bird-seen:yes /  / playback-used:no // also:  California Scrub Jay",Acorn Woodpecker (Melanerpes formicivorus)
46,United States,12,Acorn Woodpecker,408301,XC408301.mp3,https://www.xeno-canto.org/408301/download,Melanerpes,34.813,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Mt Pinos, Ventura County, California, United States",-119.1457,Frank Lambert,https://www.xeno-canto.org/contributor/YTUXOCTUEM,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC408301-med.png,formicivorus,"call, song","XC408301 Â© Frank Lambert // Mt Pinos, Ventura County, California (34.813, -119.1457), United States // 2700m // 10:00h, 2015-05-06 // call, song //  /  / bird-seen:yes /  / playback-used:no",Acorn Woodpecker (Melanerpes formicivorus bairdi?)
47,United States,12,Acorn Woodpecker,217737,XC217737.mp3,https://www.xeno-canto.org/217737/download,Melanerpes,33.3431,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Observatory Campground, Palomar Mountain, San Diego Co, California, United States",-116.8784,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC217737-med.png,formicivorus,call,"XC217737 © Paul Marvin // Observatory Campground, Palomar Mountain, San Diego Co, California (33.3431, -116.8784), United States // 1500m // 07:15h, 2012-03-16 // call //  /  / playback-used:no",Acorn Woodpecker (Melanerpes formicivorus)
48,United States,12,Acorn Woodpecker,217730,XC217730.mp3,https://www.xeno-canto.org/217730/download,Melanerpes,32.9063,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Pine Creek Rd off Sunrise Hwy, Cleveland National Forest. San Diego Co, California, United States",-116.4733,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC217730-med.png,formicivorus,call,"XC217730 © Paul Marvin // Pine Creek Rd off Sunrise Hwy, Cleveland National Forest. San Diego Co, California (32.9063, -116.4733), United States // 1600m // 12:18h, 2012-03-15 // call //  /  / playback-used:no",Acorn Woodpecker (Melanerpes formicivorus)
49,United States,14,Acorn Woodpecker,225551,XC225551.mp3,https://www.xeno-canto.org/225551/download,Melanerpes,32.8693,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Mount Laguna, CA, United States",-116.4162,Peter Boesman,https://www.xeno-canto.org/contributor/OOECIWCSWV,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC225551-med.png,formicivorus,call,"XC225551 © Peter Boesman // Mount Laguna, CA, United States // 1400 - 1800m // 08:30h, 2007-02-21 // call // ID certainty 100%. (Archiv. tape 501 side A track 86 seq. A)",Acorn Woodpecker (Melanerpes formicivorus)
50,United States,14,Acorn Woodpecker,217717,XC217717.mp3,https://www.xeno-canto.org/217717/download,Melanerpes,32.6809,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Hollenbeck Canyon Trail, Jamul, San Diego County, California, United States",-116.8189,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC217717-med.png,formicivorus,call,"XC217717 © Paul Marvin // Hollenbeck Canyon Trail, Jamul, San Diego County, California (32.6809, -116.8189), United States // 240m // 10:23h, 2012-03-24 // call //  /  / playback-used:no // also:  House Wren, Audubon's Warbler",Acorn Woodpecker (Melanerpes formicivorus)
51,United States,14,Acorn Woodpecker,217728,XC217728.mp3,https://www.xeno-canto.org/217728/download,Melanerpes,32.9063,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Pine Creek Rd off Sunrise Hwy, Cleveland National Forest. San Diego Co, California, United States",-116.4733,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC217728-med.png,formicivorus,call,"XC217728 © Paul Marvin // Pine Creek Rd off Sunrise Hwy, Cleveland National Forest. San Diego Co, California (32.9063, -116.4733), United States // 1600m // 12:07h, 2012-03-15 // call //  /  / playback-used:no // also:  White-breasted Nuthatch, House Wren",Acorn Woodpecker (Melanerpes formicivorus)
52,United States,15,Acorn Woodpecker,376286,XC376286.mp3,https://www.xeno-canto.org/376286/download,Melanerpes,35.332,http://creativecommons.org/licenses/by-nc-sa/4.0/,"California (near  Santa Margarita), San Luis Obispo County, California, United States",-120.415,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC376286-med.png,formicivorus,call,"XC376286 © Thomas G. Graves // California (near  Santa Margarita), San Luis Obispo County, California (35.332, -120.415), United States // 440m // 7:27h, 2017-06-18 // call // The last 7 call notes are quite scratchy/noisy compared to the beginning. (ME 62 Sennheiser, 24â RochÃ© Parabola, PMD 661 Marantz) /  / bird-seen:yes /  / playback-used:no // also:  Eurasian Collared Dove",Acorn Woodpecker (Melanerpes formicivorus)
53,United States,15,Acorn Woodpecker,187296,XC187296.mp3,https://www.xeno-canto.org/187296/download,Melanerpes,36.4744,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Pinnacles National Park (near  PAICINES), San Benito, California, United States",-121.1864,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC187296-med.png,formicivorus,call,"XC187296 © Thomas G. Graves // Pinnacles National Park (near  PAICINES), San Benito, California (36.4744, -121.1864), United States // 460m // ?h, 1995-04-11 // call // These recordings from 1993 and 1995 were my first recordings. I was using a 12 inch wooden salad bowl as a parabola with a clip on microphone using a AIWA stereo recorder/player. I recently found the cassettes in the garage. Recorded in the morning.  /  / playback-used:no",Acorn Woodpecker (Melanerpes formicivorus)
54,United States,15,Acorn Woodpecker,217722,XC217722.mp3,https://www.xeno-canto.org/217722/download,Melanerpes,32.6809,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Hollenbeck Canyon Trail, Jamul, San Diego County, California, United States",-116.8189,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC217722-med.png,formicivorus,call,"XC217722 © Paul Marvin // Hollenbeck Canyon Trail, Jamul, San Diego County, California (32.6809, -116.8189), United States // 240m // 11:25h, 2012-03-21 // call //  /  / bird-seen:yes /  / playback-used:no // also:  House Wren, Northern Raven, White-tailed Kite",Acorn Woodpecker (Melanerpes formicivorus)
55,United States,16,Acorn Woodpecker,358615,XC358615.mp3,https://www.xeno-canto.org/358615/download,Melanerpes,34.0189,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Prisoner's Harbor, Santa Cruz Island, Santa Barbara Co., California, United States",-119.6839,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC358615-med.png,formicivorus,call,"XC358615 © Paul Marvin // Prisoner's Harbor, Santa Cruz Island, Santa Barbara Co., California (34.0189, -119.6839), United States // 0m // 13:37h, 2017-02-12 // call //  /  / bird-seen:no /  / playback-used:no",Acorn Woodpecker (Melanerpes formicivorus)
56,United States,16,Acorn Woodpecker,481135,XC481135.mp3,https://www.xeno-canto.org/481135/download,Melanerpes,36.4728,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Pinnacles National Park, San Benito County, California, United States",-121.1873,Meena Haribal,https://www.xeno-canto.org/contributor/RBYDYNRSJV,https://www.xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC481135-med.png,formicivorus,"call, song","XC481135 Â© Meena Haribal // Pinnacles National Park, San Benito County, California (36.4728, -121.1873), United States // 480m // 09:00h, 2019-05-21 // call, song //  /  / bird-seen:no /  / playback-used:no // also:  Oak Titmouse",Acorn Woodpecker (Melanerpes formicivorus)
57,United States,17,Acorn Woodpecker,451183,XC451183.mp3,https://www.xeno-canto.org/451183/download,Melanerpes,32.8814,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Big Laguna Lake, Cleveland National Forest (near  Mount Laguna), San Diego County, California, United States",-116.4632,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC451183-med.png,formicivorus,call,"XC451183 Â© Paul Marvin // Big Laguna Lake, Cleveland National Forest (near  Mount Laguna), San Diego County, California (32.8814, -116.4632), United States // 1600m // 10:37h, 2018-11-07 // call //  /  / bird-seen:yes /  / playback-used:no // also:  White-breasted Nuthatch, Dark-eyed Junco",Acorn Woodpecker (Melanerpes formicivorus)
58,United States,17,Acorn Woodpecker,413024,XC413024.mp3,https://www.xeno-canto.org/413024/download,Melanerpes,34.4565,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Santa Barbara, California, Botanical Gardens, United States",-119.71,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC413024-med.png,formicivorus,call,"XC413024 Â© Thomas G. Graves // Santa Barbara, California, Botanical Gardens (34.4565, -119.71), United States // 220m // 9:52h, 2018-04-23 // call //  /  / bird-seen:yes /  / playback-used:no // also:  American Crow",Acorn Woodpecker (Melanerpes formicivorus)
59,United States,17,Acorn Woodpecker,217731,XC217731.mp3,https://www.xeno-canto.org/217731/download,Melanerpes,32.9063,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Pine Creek Rd off Sunrise Hwy, Cleveland National Forest. San Diego Co, California, United States",-116.4733,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC217731-med.png,formicivorus,call,"XC217731 © Paul Marvin // Pine Creek Rd off Sunrise Hwy, Cleveland National Forest. San Diego Co, California (32.9063, -116.4733), United States // 1600m // 12:19h, 2012-03-15 // call //  /  / playback-used:no // also:  Mountain Quail",Acorn Woodpecker (Melanerpes formicivorus)
60,United States,3,American Bushtit,297437,XC297437.mp3,https://www.xeno-canto.org/297437/download,Psaltriparus,35.9792,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Sequoia National Forest, Tulare County, California, United States",-118.3637,Ross Gallardy,https://www.xeno-canto.org/contributor/FNIOJOZADD,https://www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC297437-med.png,minimus,call,"XC297437 © Ross Gallardy // Sequoia National Forest, Tulare County, California (35.9792, -118.3637), United States // 2800m // 08:00h, 2015-03-17 // call //  /  / bird-seen:yes /  / playback-used:no",American Bushtit (Psaltriparus minimus)
61,United States,5,American Bushtit,149395,XC149395.mp3,https://www.xeno-canto.org/149395/download,Psaltriparus,32.6287,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Otay Lakes, San Diego Co., California, United States",-116.923,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC149395-med.png,minimus,alarm call,"XC149395 © Paul Marvin // Otay Lakes, San Diego Co., California (32.6287, -116.923), United States // 140m // 08:34h, 2012-02-22 // alarm call // from single individual here /  / bird-seen:no /  / playback-used:no",American Bushtit (Psaltriparus minimus)
62,United States,6,American Bushtit,149392,XC149392.mp3,https://www.xeno-canto.org/149392/download,Psaltriparus,32.6287,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Otay Lakes, San Diego Co., California, United States",-116.923,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC149392-med.png,minimus,alarm call,"XC149392 © Paul Marvin // Otay Lakes, San Diego Co., California (32.6287, -116.923), United States // 140m // 07:46h, 2012-12-10 // alarm call // from flock,  I usually hear this call when hawks fly over.  frequently from multiple birds in flock all at once /  / bird-seen:no /  / playback-used:no",American Bushtit (Psaltriparus minimus)
63,United States,6,American Bushtit,149402,XC149402.mp3,https://www.xeno-canto.org/149402/download,Psaltriparus,32.5583,http://creativecommons.org/licenses/by-nc-sa/3.0/,"trail off west end of Sunset Ave, Tijuana River Valley, San Diego Co, California, United States",-117.103,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC149402-med.png,minimus,"alarm call, call","XC149402 © Paul Marvin // trail off west end of Sunset Ave, Tijuana River Valley, San Diego Co, California (32.5583, -117.103), United States // 10m // 08:06h, 2012-12-12 // alarm call, call // flock making alarm call /  / playback-used:no",American Bushtit (Psaltriparus minimus)
